,X,Objective function
150,0.7537688442211056,0.0171651529681413
151,0.7587939698492463,0.17105774622876005
152,0.7638190954773869,-0.10655567549311767
153,0.7688442211055276,0.13284838972728424
154,0.7738693467336684,0.1649131283252126
155,0.7788944723618091,0.0017014730715984353
156,0.7839195979899498,0.08183812840732259
157,0.7889447236180904,-0.0479248868226528
158,0.7939698492462312,0.06398785725320319
159,0.7989949748743719,-0.03746514377297717
160,0.8040201005025126,4.5906768872349676e-05
161,0.8090452261306533,-0.06484468637074078
162,0.8140703517587939,-0.11019631781315185
163,0.8190954773869347,-0.06122606065475792
164,0.8241206030150754,0.07956877648487151
165,0.8291457286432161,-0.14982152081468578
166,0.8341708542713568,0.05516885995674439
167,0.8391959798994975,-0.034728882513609366
168,0.8442211055276382,0.03626199762573673
169,0.8492462311557789,0.2955729209035807
170,0.8542713567839196,0.06500089464428718
171,0.8592964824120604,0.16949358278464022
172,0.864321608040201,0.2897685178942372
173,0.8693467336683417,0.3578820189119996
174,0.8743718592964824,0.34227331392963606
175,0.8793969849246231,0.5553949820468539
176,0.8844221105527639,0.8136036848297663
177,0.8894472361809045,0.6187787308343379
178,0.8944723618090452,0.7739215987169961
179,0.8994974874371859,0.9252419105328091
180,0.9045226130653267,0.7984040429491335
181,0.9095477386934674,0.8872084506866136
182,0.914572864321608,0.5855961669971496
183,0.9195979899497487,0.7341728709766131
184,0.9246231155778895,0.4262169635011746
185,0.9296482412060302,0.555707641010206
186,0.9346733668341709,0.27431715187814654
187,0.9396984924623115,0.18984145332246727
188,0.9447236180904522,0.012943000878151784
189,0.949748743718593,0.20066886824071703
190,0.9547738693467337,0.14058507939250842
191,0.9597989949748744,0.0025920104910649305
192,0.964824120603015,0.02215479504253749
193,0.9698492462311558,-0.0027017729048452455
194,0.9748743718592965,0.030256094982441164
195,0.9798994974874372,0.10925009264009329
196,0.9849246231155779,0.10596813112616754
197,0.9899497487437187,0.06412373404136804
198,0.9949748743718593,0.13185640562456374
199,1.0,-0.02428876787557241
