POS
"(7.705244, 10.652464, 8.69534)"
"(6.902574, -1.209762, 5.4432516)"
"(6.040214, -0.8183596, 4.4731236)"
"(8.887277, 4.045955, 3.1520355)"
"(3.492954, 6.6583385, -0.17385627)"
"(3.7632375, 11.904292, 5.025382)"
"(8.719816, 2.358026, 11.708382)"
"(2.0249412, 12.634179, -0.09944578)"
"(12.777157, 8.122898, 1.649497)"
"(-0.6407988, 1.0619699, 8.813146)"
"(7.9713674, 9.04314, 4.767068)"
"(9.703608, 6.686001, 6.533418)"
"(1.0508988, 1.5368948, 1.754088)"
"(3.4210405, 3.6569705, 0.56886417)"
"(3.0500376, 11.653887, 8.273585)"
"(6.130297, 10.437499, 10.892937)"
"(12.517337, 7.9744053, 2.756388)"
"(11.536298, 4.2041283, 1.7910444)"
"(9.542815, 10.038476, 5.6497116)"
"(5.82018, 8.452428, 10.934816)"
"(10.573672, 9.919642, 1.3170251)"
"(-0.15752149, 11.226816, 4.2561374)"
"(7.502718, 8.618235, 5.520971)"
"(10.858041, 2.161555, 3.2924304)"
"(3.8218951, 4.8634686, -0.4952246)"
"(3.1430008, 8.223783, -1.0291263)"
"(3.4328613, 0.6886538, -0.7497811)"
"(3.3537776, 4.1295543, 8.708725)"
"(8.754815, 4.6134434, 1.846021)"
"(5.693038, 3.5720646, 7.2092385)"
"(1.8077244, 8.007772, 0.10504488)"
"(0.79799867, 5.8195667, 7.3118677)"
"(7.032565, 7.924041, -0.5060934)"
"(7.131226, 10.993347, -0.04215803)"
"(4.3028035, 8.593802, -0.5559901)"
"(9.729933, 5.6359806, 5.4917283)"
"(1.9922696, -0.67964375, 6.7845707)"
"(9.745509, 11.854279, 1.0129204)"
"(-1.2274734, 4.340281, 4.928632)"
"(-1.1281613, 6.914826, 9.912153)"
"(9.596362, 11.001951, 7.491103)"
"(9.936061, 7.83562, 11.729286)"
"(2.6817753, 5.9540715, 9.381232)"
"(3.587478, 0.5879385, 1.9877039)"
"(8.696022, 9.414433, 11.131381)"
"(6.302596, 0.757727, 6.94904)"
"(11.285627, 10.108499, 7.3419495)"
"(4.475091, 8.709882, 9.402187)"
"(9.285541, 1.8021489, 7.618912)"
"(11.086719, 6.5248456, 4.550836)"
"(8.871985, 6.298645, 5.1746883)"
"(7.7896943, -0.05647132, 1.9642303)"
"(2.8569553, 3.3603444, 9.994009)"
"(9.674159, 6.9924054, 1.046258)"
"(-2.1838212, 1.1429033, 8.059422)"
"(1.3656937, -1.3721675, 9.102665)"
"(4.6810365, 7.451254, 11.027287)"
"(5.379868, 7.3747134, 4.1992517)"
"(7.587334, 7.8949676, -0.3369443)"
"(11.122452, 9.5637865, 9.251567)"
"(7.3987556, 8.068189, 4.4888964)"
"(7.1521144, 0.50476366, 10.367919)"
"(0.0025778015, 7.797769, 9.895548)"
"(-0.8989016, 0.054291397, 8.566056)"
"(10.239117, 7.655878, 9.840828)"
"(10.856647, 5.1000166, 1.420004)"
"(1.9894319, 10.5177355, 4.5590715)"
"(9.813154, 2.095733, 9.928383)"
"(3.8577254, 10.75052, 6.2235475)"
"(6.954419, 1.5504144, 4.7334456)"
"(6.0651503, 3.9252925, 4.736441)"
"(5.6226325, 1.1397654, 4.549399)"
"(10.245332, 4.3981423, 5.6774473)"
"(5.566655, 1.2035586, 0.7321079)"
"(-1.4621612, 3.9013546, 5.8267956)"
"(10.621209, 4.05385, 0.35330263)"
"(9.755327, 10.039015, 12.080013)"
"(8.963641, 8.926485, 2.8342593)"
"(1.9706069, 2.2058096, -0.78243196)"
"(6.415375, 2.9578085, 10.847373)"
"(7.192741, 5.7721405, 6.380197)"
"(3.319925, 9.348373, 1.9055707)"
"(9.232076, 3.8426447, 11.34261)"
"(-0.6364237, 3.9658527, 0.8389751)"
"(10.064988, -0.9836275, 1.4551337)"
"(-0.4157741, 9.914593, 5.6436276)"
"(7.884047, 6.062745, 3.3746457)"
"(8.867576, 6.9142485, 0.7490504)"
"(7.2508655, -1.343434, 8.060394)"
"(0.3147474, 4.976731, 7.2142754)"
"(3.735595, 9.545354, 10.187234)"
"(10.14468, 7.0637894, 0.37779477)"
"(5.9585752, 8.777323, 8.604406)"
"(4.495542, 7.8691673, 2.5463085)"
"(11.700232, 8.551946, 0.5871695)"
"(1.9621155, 12.985834, -0.0155636035)"
"(-0.26807487, 4.424894, 0.4320035)"
"(-2.0064275, 3.1761944, 7.791311)"
"(10.426409, 9.523116, 0.9069672)"
"(10.174226, 1.5251179, 0.31139868)"
"(2.3441186, 7.050122, -0.8288927)"
"(7.536147, 6.641956, -0.6716209)"
"(1.646327, 10.227886, 7.494399)"
"(1.4877411, 7.9968348, 10.827978)"
"(2.8038404, 1.6730348, 4.4724174)"
"(5.6334696, 10.832368, 7.073354)"
"(5.6676164, 7.1830072, -0.69872475)"
"(-0.004210192, 11.242093, 4.396655)"
"(12.230453, 8.504661, 5.8689384)"
"(5.7947016, 12.319044, 0.8840066)"
"(7.9755974, 0.23494759, -0.6537055)"
"(12.130096, 4.2713103, 1.3974726)"
"(3.4487677, 2.8045893, 10.565779)"
"(7.4334517, 9.994497, 7.7460155)"
"(11.746871, 9.808082, 9.223072)"
"(9.486762, 4.81056, 8.075265)"
"(2.9487915, 12.309272, 3.8275058)"
"(0.7657679, 8.199855, 10.404465)"
"(8.858729, 9.591241, 4.2027183)"
"(8.79086, 8.440038, 3.020241)"
"(4.248144, 2.9059055, -0.8093945)"
"(10.889142, 3.7708576, 7.189495)"
"(9.921561, 5.068967, 1.9559665)"
"(9.517675, 7.1707234, 2.5806224)"
"(9.876053, 9.983653, 11.829725)"
"(3.0365994, 6.287244, 3.3196762)"
"(2.5913374, 5.438299, 8.558918)"
"(1.7266407, 11.823883, 8.24454)"
"(-1.4218094, 4.1468434, 4.746928)"
"(3.7338755, 3.766853, 5.45418)"
"(8.430661, 0.8715376, 9.436091)"
"(8.05782, 3.6231616, 9.54958)"
"(0.6634897, 2.5028224, 4.022578)"
"(10.121114, 0.6008806, 5.3922443)"
"(-0.6772941, 3.6906886, 0.36457783)"
"(3.5247786, 7.6266737, -0.30498162)"
"(2.1434014, 6.1643543, 0.1138536)"
"(6.855045, 10.587432, 0.9482708)"
"(8.919279, 10.572936, 3.378659)"
"(10.030153, 8.939764, 3.2539744)"
"(-1.2832701, 2.031838, 9.49804)"
"(9.126061, 4.0690002, 12.028706)"
"(1.666951, 9.206171, -1.4330053)"
"(4.6458144, 8.879298, -0.60359544)"
"(8.352213, 4.607198, 1.6161644)"
"(5.945592, 10.75506, -0.17014983)"
"(8.3757, 5.467383, 7.549926)"
"(-0.13217516, -0.28457335, 9.25582)"
"(4.495825, 12.92646, 1.1353003)"
"(3.8120182, 8.914773, 1.3730463)"
"(0.7667677, 5.3820243, 0.6170759)"
"(4.6082745, 7.871341, 3.6302936)"
"(8.3914385, 3.7283497, 4.385741)"
"(9.60969, -0.27609727, 9.990098)"
"(8.415268, 4.10003, 11.162755)"
"(-1.0058142, 4.263702, 6.4451003)"
"(1.3114455, 1.4286793, 2.6287231)"
"(4.4912653, 1.2641137, 6.783566)"
"(1.651698, 2.4958417, 9.532324)"
"(-0.5922417, 1.4679053, 1.1735467)"
"(5.0778155, 11.09603, -0.5606121)"
"(12.02342, 9.573616, 5.3617477)"
"(8.626855, 8.887635, -0.40146506)"
"(8.446865, 1.1501441, -0.22682755)"
"(9.034091, 0.60010594, 10.783324)"
"(4.939712, 7.0859923, 5.4266367)"
"(10.272495, -1.2061241, -0.17205264)"
"(8.324404, -1.2295644, 7.5445166)"
"(0.06336486, 5.6702256, 0.14669742)"
"(6.2257895, 4.22021, 0.69955003)"
"(3.1904194, 1.5149593, -1.9909954)"
"(1.5440674, 5.323246, -1.181403)"
"(4.408746, 7.831188, -0.72361803)"
"(8.241243, -1.0859232, 6.210869)"
"(1.8511909, 8.570448, 4.5302505)"
"(8.70743, -1.0923026, 3.4919322)"
"(4.8119135, 10.773473, 3.450661)"
"(-0.3698239, 5.081719, 7.9306645)"
"(11.524304, 0.71120006, -0.008954363)"
"(10.648893, 1.8134432, 6.1233425)"
"(2.7925353, -1.0611832, 8.110478)"
"(5.9485564, 11.866367, -0.120584436)"
"(8.081095, 10.165415, 11.926066)"
"(11.040616, 10.224962, 10.396503)"
"(4.6074514, -0.7453925, 9.678079)"
"(2.0354562, 11.554557, -0.42079625)"
"(2.1216354, 5.9096665, 9.889458)"
"(1.7172002, -1.0952674, 8.575585)"
"(10.733062, 4.841722, 9.435801)"
"(11.248519, 8.058986, 9.703453)"
"(8.002434, 3.0997655, -0.08909779)"
"(1.5557753, 9.620998, 6.102494)"
"(11.242851, 2.06912, 1.9592686)"
"(5.174942, 9.481535, 8.562076)"
"(7.9286985, 7.143617, -0.19984703)"
"(4.9230137, 2.9901426, 2.0958078)"
"(9.716106, -1.7844032, 7.3351235)"
"(5.391266, 5.5826993, -0.45143193)"
"(7.1126986, 5.26673, 9.020287)"
"(-1.7378625, 3.1066465, 4.944713)"
"(2.0916283, 4.8383965, -1.580568)"
"(8.822168, 3.4242098, 11.282992)"
"(0.9901308, 2.0787508, 2.088661)"
"(8.141803, -0.4235654, -1.2742465)"
"(8.152326, 9.65809, 0.5566395)"
"(10.467119, 5.982515, 3.6834226)"
"(9.22833, -1.3443594, 5.777518)"
"(1.6100538, 12.53971, -0.004829514)"
"(0.89173, 1.2892401, 0.86450464)"
"(12.389868, 8.456939, 1.9664733)"
"(11.169966, 3.7337396, 5.529122)"
"(4.5370474, 12.529045, 1.9663799)"
"(8.067698, 2.5620303, 11.590006)"
"(0.29935485, 11.841306, 3.7631674)"
"(2.0609977, 5.0573764, 1.169441)"
"(-0.8508716, 7.5313888, 5.5191245)"
"(0.5949196, 8.791378, 3.1862886)"
"(5.4122667, 10.4712305, 7.5520544)"
"(8.786512, 3.4752026, 3.5203087)"
"(9.959823, 3.2667515, 11.497258)"
"(2.0765514, 10.663396, 1.0133787)"
"(2.4446225, 6.9048805, 3.0342617)"
"(7.4303513, -0.386337, 10.856902)"
"(4.5624046, 2.6616755, 2.84591)"
"(10.930394, 9.786214, 0.67611146)"
"(0.1486917, 11.304326, 3.8256986)"
"(1.5812128, 9.52585, 8.83954)"
"(5.6215577, 1.7456917, -1.6418644)"
"(9.491598, 2.1562245, -0.15689823)"
"(-0.73400086, 6.7052526, 7.754729)"
"(4.517278, 2.2704322, 8.658877)"
"(7.8090467, 5.0124903, 7.4929523)"
"(2.064818, 13.030591, 0.102225944)"
"(12.465847, 10.916046, 3.345628)"
"(-0.18862714, 10.874518, 6.085107)"
"(1.789935, -0.28790432, 4.4823084)"
"(2.0340843, -0.2501727, 3.9596267)"
"(3.3089416, 0.9510939, -1.7529889)"
"(4.8621016, 1.0441355, 4.935244)"
"(6.544106, 11.486099, 0.32483318)"
"(3.5272086, 9.97713, 10.983344)"
"(2.3548522, 9.323939, 10.465412)"
"(7.108684, 11.383027, 3.4212291)"
"(0.038543943, 1.4189314, 4.468267)"
"(-0.66216034, 9.529753, 7.7860026)"
"(5.836524, -1.6583408, 9.8569975)"
"(2.549326, 5.8925385, -0.06968701)"
"(2.339259, 10.480767, 5.1939793)"
"(6.6460686, 1.9421871, 1.02498)"
"(4.4342556, 8.897094, -1.014895)"
"(0.57810706, 7.909977, -1.1105449)"
"(-1.1007848, 0.5324629, 5.1084547)"
"(7.613808, 3.4973953, 5.781469)"
"(10.135479, 6.822249, 10.923427)"
"(0.71024054, 2.6876168, -2.6669292)"
"(11.062462, 1.0083328, 0.89899033)"
"(6.66221, 4.919635, 9.600735)"
"(7.5842485, 9.091522, 9.632987)"
"(1.5834928, 7.891859, 0.12001626)"
"(-0.42022914, 7.4693804, 2.6652822)"
"(-0.61268646, 8.004443, 3.5044801)"
"(11.029513, 10.664167, 3.4686737)"
"(4.070548, 3.4467504, -0.6225056)"
"(-1.1922232, -0.15703225, 7.8695574)"
"(8.086963, 1.6575906, 1.0337582)"
"(4.827222, 6.5239, 1.034834)"
"(5.0690017, 8.150158, 10.038188)"
"(10.1261425, 9.711026, 0.7744226)"
"(2.1536252, 8.402232, -1.4683391)"
"(7.690461, -0.28062537, -1.1731055)"
"(3.1126935, 13.026171, -0.35668746)"
"(-0.32673717, 5.016652, 1.2028956)"
"(3.9807749, 3.0391462, 3.7380674)"
"(2.137871, 1.5366433, 4.869343)"
"(7.7493234, 5.128483, 1.1193382)"
"(6.8758674, 10.474015, 11.841516)"
"(6.014765, 11.182297, 8.91767)"
