POS
"(2.2550228, 4.198063, 1.0823736)"
"(-0.5353499, 9.170025, 7.307277)"
"(1.6711556, -3.1226487, -0.15482655)"
"(8.561197, 2.9851232, 3.9662025)"
"(8.980039, 0.93392104, 11.656787)"
"(0.80250686, 2.8083987, 11.6074705)"
"(9.56572, 7.880349, 10.1450615)"
"(0.84523094, -1.8269837, -0.8333635)"
"(-0.06240777, -0.10571933, 11.003254)"
"(7.745891, -0.5371554, 9.279846)"
"(6.423589, -0.53919923, 11.239568)"
"(10.394456, 1.3478049, 3.8958483)"
"(0.434288, 6.8210816, -0.5844549)"
"(7.1272726, 9.48194, 1.3003283)"
"(7.7381763, 9.90868, 0.671684)"
"(6.5870614, 5.1298866, 2.5376918)"
"(-0.6218697, 4.8043985, 7.9072566)"
"(6.075958, 8.8387575, 8.788721)"
"(8.354537, 12.430439, 9.390152)"
"(7.199616, 7.2536473, -0.74811625)"
"(-0.3436308, 8.199721, 1.2892052)"
"(9.479658, 7.017912, -0.38020897)"
"(5.6418395, 2.611633, 10.840806)"
"(4.7616363, 11.986982, 1.0608029)"
"(5.3380985, 11.020802, 9.571619)"
"(3.2195508, -0.04214188, 1.2405987)"
"(4.335171, 3.5836115, 6.2729464)"
"(6.1101737, 1.6401575, 0.70115876)"
"(-0.5585998, 9.595028, -0.050973617)"
"(5.3078628, -1.3846297, 2.5627513)"
"(11.043192, 6.416414, 2.74611)"
"(10.201268, 3.487041, 2.5176187)"
"(2.710177, 5.2377396, 8.056056)"
"(10.543846, 4.5927453, 7.484363)"
"(8.6557665, 9.307998, 5.6432543)"
"(5.1247706, 1.9632254, -0.831643)"
"(8.130754, 10.552704, 9.565437)"
"(9.43675, 2.4614997, 7.578155)"
"(1.0513172, 8.232374, 11.697438)"
"(6.2721014, 6.5442686, 8.062823)"
"(1.6127366, 8.43187, 9.638516)"
"(2.5005002, 5.811454, 11.134111)"
"(5.9942713, 5.765504, 6.095207)"
"(6.331565, -1.4148952, 8.59622)"
"(1.082307, 7.9045677, 8.417538)"
"(10.914137, 5.240798, 6.7504478)"
"(5.91752, 5.6653523, 8.366375)"
"(9.0181465, 11.981119, 5.5996003)"
"(4.26661, 7.5777164, 8.155314)"
"(0.35121945, 4.8284507, 8.356522)"
"(1.804388, 10.625487, 5.52857)"
"(7.5951667, 2.5933087, 6.7424397)"
"(8.797257, 10.191674, -0.34781677)"
"(7.48488, 5.1147976, 10.945353)"
"(3.7039723, -1.0241634, 1.4407502)"
"(1.0992506, 2.0518727, 5.492269)"
"(7.9474125, 11.555817, 11.547646)"
"(10.22858, 8.036156, 1.1379379)"
"(4.650582, 11.799823, 1.4312288)"
"(5.6298404, 11.668446, 11.27666)"
"(8.841186, 4.062391, -0.23271228)"
"(7.2802744, 5.1318474, 10.312308)"
"(8.998599, 4.5876822, -0.34955215)"
"(5.1352515, 0.89801896, 8.867391)"
"(-1.7632066, 6.354606, 9.694369)"
"(5.1213775, -0.85741043, -0.5754347)"
"(2.22543, 1.6722298, 3.5471382)"
"(5.5225854, 2.5352733, 10.868878)"
"(3.972059, 7.202821, 4.031429)"
"(4.419805, -0.3130988, 7.9343987)"
"(6.1689463, 4.9878154, 7.4360986)"
"(6.570899, 1.0158266, 6.28808)"
"(1.8174847, 9.1472025, 0.66732126)"
"(5.7887793, -1.7593638, 9.785519)"
"(10.25257, 2.7582254, 8.322251)"
"(9.349176, 8.494615, 8.408936)"
"(9.921919, 5.224625, -0.56811774)"
"(-1.6255633, 5.815133, 1.1736356)"
"(7.0915203, -0.50462365, 3.8244896)"
"(12.052321, 4.0254235, 2.7998838)"
"(-1.1661245, 7.60884, 11.761349)"
"(10.242964, 3.697642, 3.256272)"
"(-2.285438, 7.2422533, 2.4376893)"
"(-0.5736852, 4.0896277, 11.577698)"
"(7.360379, 12.454213, 6.860425)"
"(12.600072, 1.6308954, 7.544317)"
"(12.226585, 4.449086, 6.5371094)"
"(2.8686943, 1.6671491, 11.522577)"
"(10.957501, 4.368676, 5.4189825)"
"(11.941488, 3.9118981, 6.396029)"
"(7.2211585, 7.332737, 9.098612)"
"(2.1275268, -0.41108787, 9.711232)"
"(7.8385067, -0.2569861, 4.17016)"
"(-0.37297553, 8.824725, 11.001607)"
"(7.3757777, 2.2684643, -0.4798507)"
"(11.857815, 2.3798332, -0.7320373)"
"(4.5257483, 0.42205158, 9.104754)"
"(1.7300547, 7.312479, 6.6578317)"
"(-1.0195165, 4.6019554, 2.2831697)"
"(4.2839084, 3.168923, 6.494616)"
"(0.86732566, 5.660461, 6.8430467)"
"(10.603258, 5.661459, 11.65639)"
"(5.640795, -1.1615924, 0.98617923)"
"(4.037769, 7.9499183, 8.284901)"
"(-2.4848742, 6.784522, 3.6673837)"
"(0.9129841, -1.5214547, 8.180774)"
"(10.876736, 4.1802135, 5.2414837)"
